row_id,campaign_id,send_date,recipient_id,variant,subject_line,body_preview,country,device,list_segment,send_hour,day_of_week,opened,clicked,clicks_count,bounce,unsubscribe,subject_sentiment_score,word_count_subject
257,cmp_1805,2025-09-05 01:38:03,user_76209,A,Last chance: early access ends today,early access. Top picks in beauty. Shop now.,United States,mobile,active_users,1,Friday,0,0,0,0,0,-1,6
26,cmp_1669,2025-09-14 07:38:03,user_95182,B,20% off inside — See how much you save,20% off. Top picks in books. Shop now.,Netherlands,tablet,vip,7,Sunday,0,0,0,0,0,1,9
337,cmp_1510,2025-09-01 06:38:03,user_65567,A,Your kitchen update: exclusive discount,exclusive discount. Top picks in kitchen. Shop now.,Spain,mobile,churn_risk,6,Monday,0,0,0,0,0,3,5
573,cmp_1972,2025-10-20 02:38:03,user_38574,A,Limited time: free shipping inside,free shipping. Top picks in electronics. Shop now.,Turkey,mobile,churn_risk,2,Monday,0,0,0,0,0,2,5
48,cmp_1558,2025-09-11 21:38:03,user_33583,B,early access inside — See how much you save,early access. Top picks in home. Shop now.,Germany,mobile,churn_risk,21,Thursday,0,0,0,0,0,1,9
107,cmp_1056,2025-08-27 21:38:03,user_50539,B,Unlock your exclusive discount today,exclusive discount. Top picks in sports. Shop now.,United States,desktop,active_users,21,Wednesday,0,0,0,0,0,5,5
350,cmp_1745,2025-08-30 22:38:03,user_40753,B,🔥 exclusive discount — only for a few,exclusive discount. Top picks in sports. Shop now.,Germany,desktop,vip,22,Saturday,0,0,0,0,0,3,8
56,cmp_1025,2025-09-21 01:38:03,user_73277,A,Limited time: buy 1 get 1 inside,buy 1 get 1. Top picks in home. Shop now.,United Kingdom,mobile,churn_risk,1,Sunday,0,0,0,0,0,1,7
809,cmp_1746,2025-10-21 06:38:03,user_45956,A,Special offer on home,exclusive discount. Top picks in home. Shop now.,India,mobile,newsletter_only,6,Tuesday,0,0,0,0,0,1,4
214,cmp_1302,2025-10-27 22:38:03,user_31020,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in electronics. Shop now.,Spain,desktop,new_users,22,Monday,0,0,0,0,0,-1,8
121,cmp_1728,2025-10-26 03:38:03,user_46677,A,Special offer on kitchen,50% off. Top picks in kitchen. Shop now.,Netherlands,tablet,churn_risk,3,Sunday,0,0,0,0,0,1,4
870,cmp_1900,2025-11-04 01:38:03,user_74350,A,Limited time: early access inside,early access. Top picks in home. Shop now.,France,tablet,vip,1,Tuesday,1,0,0,0,0,1,5
856,cmp_1348,2025-10-31 19:38:03,user_21255,A,Last chance: 50% off ends today,50% off. Top picks in books. Shop now.,Germany,mobile,vip,19,Friday,0,0,0,0,0,-1,6
73,cmp_1562,2025-08-31 05:38:03,user_76952,A,Special offer on fashion,20% off. Top picks in fashion. Shop now.,Spain,tablet,new_users,5,Sunday,0,0,0,0,0,1,4
1381,cmp_1182,2025-09-17 00:38:03,user_40822,A,Limited time: free shipping inside,free shipping. Top picks in beauty. Shop now.,India,tablet,vip,0,Wednesday,0,0,0,0,0,2,5
721,cmp_1302,2025-11-01 00:38:03,user_84519,A,Special offer on home,20% off. Top picks in home. Shop now.,United States,tablet,vip,0,Saturday,0,0,0,0,0,1,4
46,cmp_1490,2025-10-31 21:38:03,user_51180,A,Your fashion update: buy 1 get 1,buy 1 get 1. Top picks in fashion. Shop now.,Italy,tablet,active_users,21,Friday,1,1,1,0,0,0,7
1264,cmp_1962,2025-11-06 02:38:03,user_38163,A,Don't miss out — early access for you,early access. Top picks in home. Shop now.,Netherlands,tablet,new_users,2,Thursday,1,0,0,0,0,-1,8
524,cmp_1400,2025-09-17 06:38:03,user_70438,B,Exclusive: exclusive discount just for you,exclusive discount. Top picks in electronics. Shop now.,Germany,tablet,churn_risk,6,Wednesday,0,0,0,0,0,3,6
869,cmp_1456,2025-09-15 02:38:03,user_18384,B,Unlock your early access today,early access. Top picks in kitchen. Shop now.,Brazil,mobile,newsletter_only,2,Monday,0,0,0,0,0,2,5
1108,cmp_1973,2025-08-27 07:38:03,user_26310,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in books. Shop now.,Turkey,mobile,active_users,7,Wednesday,0,0,0,0,0,-1,8
1275,cmp_1853,2025-09-16 20:38:03,user_66547,A,Don't miss out — 50% off for you,50% off. Top picks in home. Shop now.,Brazil,tablet,vip,20,Tuesday,0,0,0,0,0,-1,8
803,cmp_1859,2025-10-27 03:38:03,user_11105,A,Last chance: free shipping ends today,free shipping. Top picks in electronics. Shop now.,Turkey,desktop,new_users,3,Monday,0,0,0,0,0,0,6
534,cmp_1074,2025-08-29 20:38:03,user_19229,B,free shipping inside — See how much you save,free shipping. Top picks in kitchen. Shop now.,Turkey,mobile,active_users,20,Friday,1,0,0,0,0,2,9
1138,cmp_1733,2025-10-28 05:38:03,user_89679,B,Exclusive: exclusive discount just for you,exclusive discount. Top picks in home. Shop now.,Netherlands,tablet,vip,5,Tuesday,0,0,0,0,0,3,6
604,cmp_1825,2025-10-14 23:38:03,user_65552,B,Exclusive: buy 1 get 1 just for you,buy 1 get 1. Top picks in electronics. Shop now.,India,desktop,active_users,23,Tuesday,0,0,0,0,0,2,8
466,cmp_1855,2025-09-26 06:38:03,user_78298,A,Your sports update: exclusive discount,exclusive discount. Top picks in sports. Shop now.,Brazil,tablet,new_users,6,Friday,0,0,0,0,0,3,5
1203,cmp_1759,2025-09-09 00:38:03,user_81654,A,Your fashion update: buy 1 get 1,buy 1 get 1. Top picks in fashion. Shop now.,United States,tablet,vip,0,Tuesday,0,0,0,0,0,0,7
1278,cmp_1075,2025-10-20 23:38:03,user_56525,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in sports. Shop now.,Netherlands,mobile,vip,23,Monday,0,0,0,0,0,1,11
1444,cmp_1566,2025-08-22 03:38:03,user_80091,B,🔥 early access — only for a few,early access. Top picks in kitchen. Shop now.,Turkey,mobile,newsletter_only,3,Friday,1,0,0,0,0,0,8
989,cmp_1459,2025-11-07 03:38:03,user_32089,B,Unlock your early access today,early access. Top picks in electronics. Shop now.,United States,mobile,active_users,3,Friday,0,0,0,0,0,2,5
61,cmp_1405,2025-10-01 05:38:03,user_13826,B,Exclusive: 50% off just for you,50% off. Top picks in books. Shop now.,Netherlands,mobile,new_users,5,Wednesday,0,0,0,0,0,2,6
886,cmp_1524,2025-09-12 23:38:03,user_24114,B,Unlock your free shipping today,free shipping. Top picks in beauty. Shop now.,India,desktop,newsletter_only,23,Friday,0,0,0,0,0,3,5
93,cmp_1391,2025-10-15 04:38:03,user_27451,B,🔥 exclusive discount — only for a few,exclusive discount. Top picks in electronics. Shop now.,Brazil,tablet,new_users,4,Wednesday,0,0,0,0,0,3,8
667,cmp_1241,2025-10-09 23:38:03,user_63197,A,Limited time: 50% off inside,50% off. Top picks in electronics. Shop now.,Germany,mobile,vip,23,Thursday,0,0,0,0,0,1,5
706,cmp_1208,2025-09-13 02:38:03,user_47239,A,Special offer on sports,50% off. Top picks in sports. Shop now.,France,tablet,newsletter_only,2,Saturday,0,0,0,0,0,1,4
195,cmp_1099,2025-08-20 19:38:03,user_71706,A,Special offer on sports,free shipping. Top picks in sports. Shop now.,United Kingdom,tablet,churn_risk,19,Wednesday,1,0,0,0,0,1,4
281,cmp_1111,2025-09-23 04:38:03,user_33038,B,Big savings on kitchen: 20% off,20% off. Top picks in kitchen. Shop now.,United Kingdom,tablet,active_users,4,Tuesday,0,0,0,0,0,0,6
696,cmp_1725,2025-09-20 07:38:03,user_65481,B,🔥 free shipping — only for a few,free shipping. Top picks in home. Shop now.,Brazil,desktop,new_users,7,Saturday,0,0,0,0,0,1,8
360,cmp_1236,2025-08-14 07:38:03,user_10946,A,Special offer on books,50% off. Top picks in books. Shop now.,Netherlands,mobile,active_users,7,Thursday,0,0,0,0,0,1,4
520,cmp_1308,2025-10-08 06:38:03,user_72425,B,early access inside — See how much you save,early access. Top picks in electronics. Shop now.,Netherlands,mobile,churn_risk,6,Wednesday,0,0,0,0,0,1,9
813,cmp_1342,2025-10-09 01:38:03,user_20722,B,Unlock your 20% off today,20% off. Top picks in sports. Shop now.,Netherlands,desktop,active_users,1,Thursday,0,0,0,0,0,2,5
768,cmp_1079,2025-09-15 21:38:03,user_58404,B,Exclusive: buy 1 get 1 just for you,buy 1 get 1. Top picks in beauty. Shop now.,Brazil,mobile,churn_risk,21,Monday,0,0,0,0,0,2,8
183,cmp_1564,2025-10-26 19:38:03,user_55843,A,Limited time: free shipping inside,free shipping. Top picks in sports. Shop now.,France,desktop,vip,19,Sunday,0,0,0,0,0,2,5
1487,cmp_1027,2025-09-08 19:38:03,user_27997,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in home. Shop now.,Turkey,mobile,active_users,19,Monday,1,0,0,0,0,1,11
111,cmp_1368,2025-10-28 01:38:03,user_17266,A,Your electronics update: early access,early access. Top picks in electronics. Shop now.,United Kingdom,mobile,new_users,1,Tuesday,0,0,0,0,0,0,5
43,cmp_1738,2025-09-15 06:38:03,user_91924,A,Last chance: early access ends today,early access. Top picks in electronics. Shop now.,United States,desktop,churn_risk,6,Monday,1,0,0,0,0,-1,6
1007,cmp_1193,2025-09-04 06:38:03,user_87489,B,🔥 50% off — only for a few,50% off. Top picks in electronics. Shop now.,United Kingdom,mobile,new_users,6,Thursday,0,0,0,0,0,0,8
205,cmp_1602,2025-09-19 04:38:03,user_50123,A,Your fashion update: 20% off,20% off. Top picks in fashion. Shop now.,Italy,tablet,newsletter_only,4,Friday,0,0,0,0,0,0,5
821,cmp_1393,2025-08-21 20:38:03,user_70844,B,🔥 early access — only for a few,early access. Top picks in beauty. Shop now.,Spain,tablet,new_users,20,Thursday,0,0,0,0,0,0,8
53,cmp_1045,2025-09-22 07:38:03,user_83822,B,exclusive discount inside — See how much you save,exclusive discount. Top picks in sports. Shop now.,Spain,mobile,new_users,7,Monday,1,0,0,0,0,4,9
546,cmp_1482,2025-09-22 04:38:03,user_91051,A,Don't miss out — exclusive discount for you,exclusive discount. Top picks in sports. Shop now.,Turkey,desktop,new_users,4,Monday,0,0,0,0,0,2,8
1132,cmp_1580,2025-08-18 20:38:03,user_56257,A,Limited time: exclusive discount inside,exclusive discount. Top picks in kitchen. Shop now.,Italy,desktop,new_users,20,Monday,1,1,1,0,0,4,5
1158,cmp_1762,2025-09-14 07:38:03,user_24444,A,Your electronics update: buy 1 get 1,buy 1 get 1. Top picks in electronics. Shop now.,Turkey,mobile,newsletter_only,7,Sunday,0,0,0,0,0,0,7
1468,cmp_1600,2025-08-20 19:38:03,user_59154,A,Your sports update: 20% off,20% off. Top picks in sports. Shop now.,France,tablet,churn_risk,19,Wednesday,1,0,0,0,0,0,5
911,cmp_1650,2025-08-22 01:38:03,user_58258,B,exclusive discount inside — See how much you save,exclusive discount. Top picks in books. Shop now.,Germany,desktop,vip,1,Friday,0,0,0,0,0,4,9
184,cmp_1050,2025-10-29 20:38:03,user_31352,B,Unlock your 50% off today,50% off. Top picks in kitchen. Shop now.,Germany,tablet,active_users,20,Wednesday,0,0,0,0,0,2,5
138,cmp_1184,2025-11-04 01:38:03,user_13416,A,Your home update: 50% off,50% off. Top picks in home. Shop now.,Turkey,mobile,newsletter_only,1,Tuesday,0,0,0,0,0,0,5
1150,cmp_1326,2025-08-29 03:38:03,user_29398,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in sports. Shop now.,United States,tablet,newsletter_only,3,Friday,0,0,0,0,0,1,11
81,cmp_1591,2025-11-07 06:38:03,user_92890,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in books. Shop now.,United States,tablet,new_users,6,Friday,0,0,0,0,0,-1,8
1213,cmp_1331,2025-10-24 21:38:03,user_40347,B,Unlock your exclusive discount today,exclusive discount. Top picks in kitchen. Shop now.,United States,desktop,vip,21,Friday,1,0,0,0,0,5,5
106,cmp_1747,2025-10-19 07:38:03,user_41278,A,Limited time: 20% off inside,20% off. Top picks in books. Shop now.,Italy,tablet,newsletter_only,7,Sunday,0,0,0,0,0,1,5
542,cmp_1025,2025-10-15 03:38:03,user_87718,A,Special offer on home,buy 1 get 1. Top picks in home. Shop now.,France,mobile,newsletter_only,3,Wednesday,0,0,0,0,0,1,4
1314,cmp_1879,2025-08-18 04:38:03,user_50919,B,🔥 buy 1 get 1 — only for a few,buy 1 get 1. Top picks in beauty. Shop now.,France,mobile,vip,4,Monday,0,0,0,0,0,0,10
481,cmp_1482,2025-09-02 23:38:03,user_98538,A,Limited time: buy 1 get 1 inside,buy 1 get 1. Top picks in home. Shop now.,Netherlands,mobile,active_users,23,Tuesday,0,0,0,0,0,1,7
166,cmp_1428,2025-10-22 05:38:03,user_80190,B,Unlock your buy 1 get 1 today,buy 1 get 1. Top picks in beauty. Shop now.,Italy,mobile,new_users,5,Wednesday,0,0,0,0,0,2,7
249,cmp_1398,2025-09-01 07:38:03,user_41142,A,Limited time: exclusive discount inside,exclusive discount. Top picks in fashion. Shop now.,Netherlands,mobile,vip,7,Monday,0,0,0,0,0,4,5
308,cmp_1384,2025-09-22 20:38:03,user_95792,A,Your books update: free shipping,free shipping. Top picks in books. Shop now.,United States,desktop,vip,20,Monday,0,0,0,0,0,1,5
447,cmp_1120,2025-09-16 04:38:03,user_27245,B,Big savings on beauty: 20% off,20% off. Top picks in beauty. Shop now.,Turkey,mobile,vip,4,Tuesday,0,0,0,0,0,0,6
747,cmp_1107,2025-10-07 02:38:03,user_31895,B,Unlock your 50% off today,50% off. Top picks in fashion. Shop now.,France,tablet,vip,2,Tuesday,1,1,1,0,0,2,5
335,cmp_1012,2025-10-15 01:38:03,user_98356,A,Your home update: early access,early access. Top picks in home. Shop now.,Spain,tablet,churn_risk,1,Wednesday,0,0,0,0,0,0,5
98,cmp_1621,2025-10-27 00:38:03,user_76784,A,Limited time: buy 1 get 1 inside,buy 1 get 1. Top picks in fashion. Shop now.,Germany,mobile,vip,0,Monday,1,0,0,0,0,1,7
760,cmp_1319,2025-08-28 07:38:03,user_78332,A,Limited time: exclusive discount inside,exclusive discount. Top picks in electronics. Shop now.,Turkey,tablet,newsletter_only,7,Thursday,0,0,0,0,0,4,5
738,cmp_1480,2025-11-05 06:38:03,user_55068,A,Special offer on electronics,early access. Top picks in electronics. Shop now.,Spain,tablet,vip,6,Wednesday,1,0,0,0,0,1,4
837,cmp_1346,2025-09-08 20:38:03,user_37556,A,Your fashion update: 50% off,50% off. Top picks in fashion. Shop now.,United Kingdom,tablet,newsletter_only,20,Monday,0,0,0,0,0,0,5
943,cmp_1532,2025-10-07 19:38:03,user_96998,B,50% off inside — See how much you save,50% off. Top picks in home. Shop now.,Turkey,tablet,vip,19,Tuesday,0,0,0,0,0,1,9
103,cmp_1718,2025-10-22 20:38:03,user_62727,A,Special offer on beauty,early access. Top picks in beauty. Shop now.,United Kingdom,mobile,new_users,20,Wednesday,0,0,0,0,0,1,4
435,cmp_1704,2025-10-25 23:38:03,user_52584,B,50% off inside — See how much you save,50% off. Top picks in books. Shop now.,Turkey,tablet,vip,23,Saturday,0,0,0,0,0,1,9
75,cmp_1269,2025-11-07 01:38:03,user_55688,B,🔥 20% off — only for a few,20% off. Top picks in books. Shop now.,Germany,desktop,newsletter_only,1,Friday,1,0,0,0,0,0,8
1341,cmp_1386,2025-10-29 02:38:03,user_60532,B,Exclusive: free shipping just for you,free shipping. Top picks in fashion. Shop now.,Spain,tablet,new_users,2,Wednesday,0,0,0,0,0,3,6
1125,cmp_1534,2025-10-04 21:38:03,user_43357,B,🔥 50% off — only for a few,50% off. Top picks in beauty. Shop now.,Brazil,desktop,newsletter_only,21,Saturday,0,0,0,0,0,0,8
1360,cmp_1722,2025-09-13 06:38:03,user_47627,A,Your beauty update: 50% off,50% off. Top picks in beauty. Shop now.,Netherlands,desktop,active_users,6,Saturday,0,0,0,0,0,0,5
303,cmp_1515,2025-10-11 07:38:03,user_25403,A,Special offer on electronics,exclusive discount. Top picks in electronics. Shop now.,Brazil,desktop,vip,7,Saturday,0,0,0,0,0,1,4
1263,cmp_1026,2025-10-27 05:38:03,user_23924,B,Exclusive: free shipping just for you,free shipping. Top picks in beauty. Shop now.,India,tablet,churn_risk,5,Monday,0,0,0,0,0,3,6
1224,cmp_1069,2025-08-15 02:38:03,user_30691,B,Exclusive: 20% off just for you,20% off. Top picks in beauty. Shop now.,Germany,tablet,newsletter_only,2,Friday,0,0,0,0,0,2,6
734,cmp_1610,2025-08-25 20:38:03,user_82653,B,20% off inside — See how much you save,20% off. Top picks in books. Shop now.,Italy,tablet,newsletter_only,20,Monday,0,0,0,0,0,1,9
389,cmp_1751,2025-08-22 02:38:03,user_19225,B,Exclusive: 20% off just for you,20% off. Top picks in electronics. Shop now.,United States,desktop,active_users,2,Friday,0,0,0,0,0,2,6
236,cmp_1109,2025-09-07 05:38:03,user_43330,B,50% off inside — See how much you save,50% off. Top picks in home. Shop now.,Germany,mobile,active_users,5,Sunday,0,0,0,0,0,1,9
1246,cmp_1545,2025-09-11 21:38:03,user_16849,B,Big savings on beauty: 20% off,20% off. Top picks in beauty. Shop now.,Turkey,tablet,churn_risk,21,Thursday,0,0,0,0,0,0,6
268,cmp_1064,2025-10-27 01:38:03,user_86756,A,Special offer on fashion,20% off. Top picks in fashion. Shop now.,United States,mobile,churn_risk,1,Monday,0,0,0,0,0,1,4
306,cmp_1260,2025-10-16 05:38:03,user_72539,B,Exclusive: 20% off just for you,20% off. Top picks in fashion. Shop now.,Brazil,mobile,churn_risk,5,Thursday,0,0,0,0,0,2,6
118,cmp_1605,2025-08-26 22:38:03,user_74665,B,Exclusive: 50% off just for you,50% off. Top picks in sports. Shop now.,Germany,desktop,new_users,22,Tuesday,0,0,0,0,0,2,6
1212,cmp_1046,2025-09-02 04:38:03,user_13869,B,🔥 50% off — only for a few,50% off. Top picks in electronics. Shop now.,United States,mobile,vip,4,Tuesday,0,0,0,0,0,0,8
674,cmp_1825,2025-10-08 23:38:03,user_40924,B,🔥 50% off — only for a few,50% off. Top picks in electronics. Shop now.,United Kingdom,desktop,churn_risk,23,Wednesday,1,0,0,0,0,0,8
250,cmp_1979,2025-11-08 20:38:03,user_99803,A,Limited time: early access inside,early access. Top picks in home. Shop now.,France,desktop,newsletter_only,20,Saturday,0,0,0,0,0,1,5
1094,cmp_1986,2025-10-30 21:38:03,user_48915,A,Last chance: free shipping ends today,free shipping. Top picks in books. Shop now.,Italy,tablet,active_users,21,Thursday,0,0,0,0,0,0,6
1080,cmp_1183,2025-11-01 01:38:03,user_70390,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in fashion. Shop now.,United Kingdom,desktop,newsletter_only,1,Saturday,0,0,0,0,0,-1,8
72,cmp_1281,2025-08-17 20:38:03,user_39470,A,Last chance: 50% off ends today,50% off. Top picks in kitchen. Shop now.,India,tablet,vip,20,Sunday,0,0,0,0,0,-1,6
95,cmp_1703,2025-09-28 07:38:03,user_67984,B,Unlock your 20% off today,20% off. Top picks in home. Shop now.,United States,tablet,vip,7,Sunday,0,0,0,0,0,2,5
848,cmp_1344,2025-08-14 21:38:03,user_65850,A,Your books update: buy 1 get 1,buy 1 get 1. Top picks in books. Shop now.,Italy,mobile,churn_risk,21,Thursday,0,0,0,0,0,0,7
34,cmp_1802,2025-08-19 19:38:03,user_69054,A,Last chance: free shipping ends today,free shipping. Top picks in beauty. Shop now.,Netherlands,desktop,newsletter_only,19,Tuesday,0,0,0,0,0,0,6
1101,cmp_1016,2025-10-16 01:38:03,user_49576,B,🔥 early access — only for a few,early access. Top picks in kitchen. Shop now.,Italy,tablet,vip,1,Thursday,0,0,0,0,0,0,8
449,cmp_1675,2025-10-21 19:38:03,user_72352,A,Special offer on home,buy 1 get 1. Top picks in home. Shop now.,India,desktop,active_users,19,Tuesday,0,0,0,0,0,1,4
446,cmp_1183,2025-09-14 00:38:03,user_16725,A,Last chance: free shipping ends today,free shipping. Top picks in sports. Shop now.,France,tablet,active_users,0,Sunday,0,0,0,0,0,0,6
772,cmp_1112,2025-11-03 19:38:03,user_25842,A,Special offer on home,free shipping. Top picks in home. Shop now.,United Kingdom,desktop,churn_risk,19,Monday,0,0,0,0,0,1,4
717,cmp_1614,2025-08-27 02:38:03,user_65452,A,Your kitchen update: buy 1 get 1,buy 1 get 1. Top picks in kitchen. Shop now.,India,desktop,vip,2,Wednesday,1,1,0,0,0,0,7
887,cmp_1404,2025-09-21 20:38:03,user_66083,A,Your home update: 50% off,50% off. Top picks in home. Shop now.,Spain,desktop,new_users,20,Sunday,0,0,0,0,0,0,5
1245,cmp_1019,2025-09-15 02:38:03,user_60146,A,Don't miss out — 20% off for you,20% off. Top picks in electronics. Shop now.,Netherlands,desktop,vip,2,Monday,0,0,0,0,0,-1,8
901,cmp_1851,2025-11-01 01:38:03,user_36787,A,Last chance: 20% off ends today,20% off. Top picks in books. Shop now.,France,desktop,active_users,1,Saturday,0,0,0,0,0,-1,6
1036,cmp_1436,2025-08-22 22:38:03,user_42145,A,Limited time: exclusive discount inside,exclusive discount. Top picks in books. Shop now.,Brazil,desktop,new_users,22,Friday,0,0,0,0,0,4,5
78,cmp_1551,2025-10-27 02:38:03,user_32069,A,Your fashion update: exclusive discount,exclusive discount. Top picks in fashion. Shop now.,India,mobile,newsletter_only,2,Monday,0,0,0,0,0,3,5
85,cmp_1591,2025-11-02 00:38:03,user_27117,B,Big savings on kitchen: buy 1 get 1,buy 1 get 1. Top picks in kitchen. Shop now.,Turkey,desktop,new_users,0,Sunday,0,0,0,0,0,0,8
835,cmp_1178,2025-09-07 21:38:03,user_38697,B,Big savings on electronics: exclusive discount,exclusive discount. Top picks in electronics. Shop now.,Brazil,desktop,active_users,21,Sunday,0,0,0,0,0,3,6
83,cmp_1002,2025-10-19 07:38:03,user_22208,B,Big savings on sports: buy 1 get 1,buy 1 get 1. Top picks in sports. Shop now.,United States,tablet,vip,7,Sunday,0,0,0,0,0,0,8
458,cmp_1265,2025-09-17 22:38:03,user_78864,B,Unlock your early access today,early access. Top picks in fashion. Shop now.,India,tablet,vip,22,Wednesday,0,0,0,0,0,2,5
919,cmp_1670,2025-09-25 00:38:03,user_47793,B,Big savings on electronics: 50% off,50% off. Top picks in electronics. Shop now.,United Kingdom,tablet,active_users,0,Thursday,0,0,0,0,0,0,6
677,cmp_1732,2025-09-11 01:38:03,user_58200,B,Exclusive: 20% off just for you,20% off. Top picks in sports. Shop now.,Turkey,tablet,new_users,1,Thursday,0,0,0,0,0,2,6
985,cmp_1967,2025-10-22 01:38:03,user_22272,A,Your home update: 20% off,20% off. Top picks in home. Shop now.,Brazil,mobile,new_users,1,Wednesday,0,0,0,0,0,0,5
1240,cmp_1539,2025-08-28 07:38:03,user_45066,A,Limited time: early access inside,early access. Top picks in beauty. Shop now.,Turkey,mobile,vip,7,Thursday,0,0,0,0,0,1,5
437,cmp_1533,2025-08-22 23:38:03,user_24328,A,Special offer on electronics,20% off. Top picks in electronics. Shop now.,Brazil,mobile,new_users,23,Friday,0,0,0,0,0,1,4
771,cmp_1466,2025-09-02 20:38:03,user_72043,A,Your beauty update: 50% off,50% off. Top picks in beauty. Shop now.,United States,tablet,vip,20,Tuesday,0,0,0,0,0,0,5
645,cmp_1559,2025-08-24 07:38:03,user_12316,B,🔥 20% off — only for a few,20% off. Top picks in books. Shop now.,Netherlands,mobile,churn_risk,7,Sunday,0,0,0,0,0,0,8
1120,cmp_1125,2025-09-18 00:38:03,user_24034,A,Limited time: free shipping inside,free shipping. Top picks in electronics. Shop now.,United States,mobile,churn_risk,0,Thursday,0,0,0,0,0,2,5
906,cmp_1263,2025-11-08 00:38:03,user_59866,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in fashion. Shop now.,Brazil,tablet,vip,0,Saturday,0,0,0,0,0,-1,8
1194,cmp_1686,2025-08-28 07:38:03,user_10780,A,Limited time: early access inside,early access. Top picks in books. Shop now.,United States,desktop,churn_risk,7,Thursday,0,0,0,0,0,1,5
405,cmp_1689,2025-08-26 07:38:03,user_61495,B,Exclusive: early access just for you,early access. Top picks in beauty. Shop now.,United States,desktop,vip,7,Tuesday,1,1,3,0,0,2,6
1304,cmp_1266,2025-09-28 00:38:03,user_17160,A,Your electronics update: exclusive discount,exclusive discount. Top picks in electronics. Shop now.,Turkey,mobile,vip,0,Sunday,0,0,0,0,0,3,5
934,cmp_1815,2025-10-31 00:38:03,user_21415,A,Last chance: exclusive discount ends today,exclusive discount. Top picks in beauty. Shop now.,United Kingdom,mobile,new_users,0,Friday,0,0,0,0,0,2,6
1486,cmp_1673,2025-10-17 21:38:03,user_37368,A,Your books update: 50% off,50% off. Top picks in books. Shop now.,Germany,desktop,churn_risk,21,Friday,0,0,0,0,0,0,5
105,cmp_1600,2025-10-12 20:38:03,user_93138,B,🔥 exclusive discount — only for a few,exclusive discount. Top picks in sports. Shop now.,France,tablet,vip,20,Sunday,1,0,0,0,0,3,8
610,cmp_1427,2025-10-12 00:38:03,user_33510,A,Don't miss out — exclusive discount for you,exclusive discount. Top picks in sports. Shop now.,Turkey,desktop,churn_risk,0,Sunday,0,0,0,0,0,2,8
1456,cmp_1778,2025-08-23 03:38:03,user_66625,B,20% off inside — See how much you save,20% off. Top picks in kitchen. Shop now.,Spain,tablet,newsletter_only,3,Saturday,0,0,0,0,0,1,9
689,cmp_1641,2025-10-31 22:38:03,user_39977,B,Big savings on electronics: buy 1 get 1,buy 1 get 1. Top picks in electronics. Shop now.,United Kingdom,desktop,vip,22,Friday,0,0,0,0,0,0,8
949,cmp_1401,2025-10-10 04:38:03,user_54225,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in fashion. Shop now.,Netherlands,desktop,newsletter_only,4,Friday,0,0,0,0,0,-1,8
932,cmp_1961,2025-11-02 05:38:03,user_72406,B,exclusive discount inside — See how much you save,exclusive discount. Top picks in home. Shop now.,France,tablet,active_users,5,Sunday,0,0,0,0,0,4,9
63,cmp_1191,2025-09-13 21:38:03,user_57945,A,Your home update: buy 1 get 1,buy 1 get 1. Top picks in home. Shop now.,Italy,tablet,churn_risk,21,Saturday,0,0,0,0,0,0,7
282,cmp_1269,2025-09-21 05:38:03,user_92132,A,Special offer on home,20% off. Top picks in home. Shop now.,Turkey,tablet,newsletter_only,5,Sunday,0,0,0,0,0,1,4
779,cmp_1753,2025-10-04 03:38:03,user_46356,B,🔥 50% off — only for a few,50% off. Top picks in sports. Shop now.,India,tablet,churn_risk,3,Saturday,1,0,0,0,0,0,8
1394,cmp_1427,2025-08-25 00:38:03,user_12296,A,Limited time: free shipping inside,free shipping. Top picks in sports. Shop now.,India,desktop,churn_risk,0,Monday,0,0,0,0,0,2,5
239,cmp_1566,2025-10-22 01:38:03,user_66729,B,Unlock your buy 1 get 1 today,buy 1 get 1. Top picks in beauty. Shop now.,India,desktop,active_users,1,Wednesday,0,0,0,0,0,2,7
224,cmp_1451,2025-09-13 21:38:03,user_16025,A,Limited time: exclusive discount inside,exclusive discount. Top picks in fashion. Shop now.,Brazil,tablet,newsletter_only,21,Saturday,0,0,0,0,0,4,5
146,cmp_1983,2025-08-24 22:38:03,user_19506,A,Special offer on books,exclusive discount. Top picks in books. Shop now.,United States,mobile,churn_risk,22,Sunday,0,0,0,0,0,1,4
1399,cmp_1432,2025-10-09 23:38:03,user_62525,A,Limited time: exclusive discount inside,exclusive discount. Top picks in fashion. Shop now.,Netherlands,desktop,active_users,23,Thursday,0,0,0,0,0,4,5
374,cmp_1158,2025-09-02 02:38:03,user_58679,B,50% off inside — See how much you save,50% off. Top picks in electronics. Shop now.,United States,tablet,newsletter_only,2,Tuesday,0,0,0,0,0,1,9
